cod_cnuc,mean,na_rows,total_days
0000.00.0213,1.7267605633802816,0,1420
0000.00.0214,0.7695560253699789,1,1420
0000.00.0215,4.656338028169014,0,1420
0000.00.0216,1.086317722681359,0,1089
0000.00.0217,1.4954627949183303,0,1102
0000.00.0220,0.6210191082802548,0,942
0000.00.0222,2.9278445883441258,0,1081
0000.00.0223,0.33537206931702346,0,981
0000.00.0225,0.3391215526046987,1,980
0000.00.0227,1.3881773399014778,1,1016
0000.00.0228,0.34486266531027465,0,983
0000.00.0230,0.6265957446808511,1,941
0000.00.0231,0.4642857142857143,0,980
0000.00.0232,5.642656688493919,0,1069
0000.00.0233,0.5353535353535354,0,990
0000.00.0234,0.527235354573484,1,974
0000.00.0235,1.1814780168381664,0,1069
0000.00.0238,0.5465711361310133,1,978
0000.00.0239,0.4580233793836344,1,942
0000.00.0240,0.9526686807653575,0,993
0000.00.0242,0.41809045226130653,0,995
0000.00.0243,0.7380224260958206,1,982
0000.00.0244,0.6318785578747628,1,1055
0000.00.0245,0.533462657613967,0,1031
0000.00.0246,0.3408163265306122,1,981
0000.00.0247,0.3448979591836735,1,981
0000.00.0248,0.8644240570846076,0,981
0000.00.0249,0.5361875637104995,0,981
0000.00.0250,0.40980573543015725,0,1081
0000.00.0251,2.0969387755102042,0,980
0000.00.0252,1.0194624652455977,0,1079
0000.00.0253,0.4943820224719101,0,979
0000.00.0254,0.6212121212121212,0,1056
0000.00.0255,1.3135985198889917,0,1081
0000.00.0256,0.46529814271749753,1,1024
0000.00.0259,1.0765306122448979,0,980
0000.00.0260,0.6218721037998146,0,1079
0000.00.0261,0.6518804243008679,0,1037
0000.00.0262,1.8035211267605633,0,1420
0000.00.0263,0.837160751565762,0,958
0000.00.0264,1.5340073529411764,1,1089
0000.00.0265,0.6094890510948905,1,1097
0000.00.0266,1.1631336405529953,1,1086
0000.00.0267,1.7208029197080292,1,1097
0000.00.0268,0.6996381182147166,0,829
0000.00.0270,0.7503030303030302,1,826
0000.00.0271,0.7633517495395948,0,1086
0000.00.0272,5.433098591549296,0,1420
0000.00.0274,0.905511811023622,0,1016
0000.00.0275,0.6591549295774648,0,1420
0000.00.0276,0.44493783303730017,1,1127
0000.00.0277,3.101408450704225,0,1420
0000.00.0281,3.7535211267605635,0,1420
0000.00.0282,0.4678030303030303,0,1056
0000.00.0283,0.7361963190184049,1,979
0000.00.0284,2.620147874306839,0,1082
0000.00.0285,0.5772357723577236,0,984
0000.00.1078,0.35006273525721454,1,798
0000.00.1102,0.30446672743846853,1,1098
0000.00.1137,0.5610200364298725,0,1098
0000.00.1197,0.3756727664155005,0,929
0000.00.1203,0.44241119483315394,0,929
0000.00.1206,0.4749772520473157,0,1099
0000.00.1211,0.2807017543859649,0,798
0000.00.1254,0.96386630532972,0,1107
0000.00.1267,0.6193467336683417,1,797
0000.00.1376,1.1074681238615665,0,1098
0000.00.1517,0.82015065913371,1,1063
0000.00.1518,0.9643628509719222,0,926
0000.00.1521,0.9042663891779397,0,961
0000.00.1563,0.9295644114921223,0,1079
0000.00.1564,0.2469758064516129,1,993
0000.00.1606,0.604040404040404,0,990
0000.00.1612,0.6915974145891043,0,1083
0000.00.1626,1.4506001846722067,0,1083
0000.00.1628,0.8229376257545271,0,994
0000.00.1633,2.4288354898336415,0,1082
0000.00.1808,1.1327683615819208,0,1062
0000.00.1809,0.8514750762970499,0,983
0000.00.1812,1.6940639269406392,0,1095
0000.00.1813,0.5893617021276596,0,940
0000.00.1880,0.7284345047923323,1,940
0000.00.1907,0.4542553191489362,0,940
0000.00.1908,1.5265116279069768,0,1075
0000.00.1909,1.3159851301115242,0,1076
0000.00.1910,2.1144186046511626,0,1075
0000.00.1911,0.4685835995740149,1,940
0000.00.1912,0.5914438502673797,0,935
0000.00.2075,0.8536585365853658,0,1107
0000.00.2093,0.5619718309859155,0,1420
0000.00.2311,0.7969432314410481,0,916
0000.00.2633,1.9894366197183098,0,1420
0000.00.2634,0.6883116883116883,1,1079
0000.00.2874,1.4312617702448212,1,1063
0000.00.3131,0.7897623400365631,0,1094
0000.00.3132,0.5361139369277721,0,983
0000.00.3133,0.4989816700610998,0,982
0000.00.3134,0.417940876656473,1,982
0000.00.3135,0.5088868101028999,0,1069
0000.00.3136,3.511649580615098,0,1073
0000.00.3137,1.905430711610487,1,1069
0000.00.3407,0.6501865671641791,0,1072
0000.00.3408,0.775023832221163,0,1049
0000.00.3409,0.6981308411214954,0,1070
0000.00.3410,3.053122087604846,0,1073
0000.00.3411,0.5994397759103641,0,1071
0000.11.0751,0.33601609657947684,0,994
0000.11.0754,0.7661290322580645,1,993
0000.11.0756,0.41225626740947074,1,1078
0000.11.0758,1.1094224924012157,1,988
0000.11.0760,0.3231578947368421,0,950
0000.11.0764,0.7393278837420527,0,1101
0000.11.0765,0.798828125,0,1024
0000.11.0767,0.501466275659824,1,1024
0000.11.0768,0.851512373968836,1,1092
0000.11.0770,0.40185185185185185,0,1080
0000.11.0774,0.5781710914454278,0,1017
0000.11.0775,0.40899795501022496,0,978
0000.11.0776,0.6169527896995708,1,933
0000.11.1495,0.4570815450643777,0,932
0000.12.0939,0.9784442361761949,0,1067
0000.12.2041,0.5986717267552182,0,1054
0000.12.2044,0.43874643874643876,1,1054
0000.12.2046,0.5132827324478179,0,1054
0000.12.2048,0.7967711301044634,0,1053
0000.13.0981,2.4743474347434744,0,1111
0000.13.0982,0.37488015340364333,0,1043
0000.13.0983,0.5378947368421053,0,950
0000.13.0985,0.5737864077669903,0,1030
0000.13.0986,7.5084507042253525,0,1420
0000.13.0987,0.75199203187251,0,1004
0000.13.0988,0.42785065590312815,0,991
0000.13.0989,0.5835866261398176,0,987
0000.13.0990,0.6388349514563106,0,1030
0000.13.0991,0.755533199195171,0,994
0000.13.0992,0.6721629485935985,0,1031
0000.13.0993,0.7317073170731707,0,943
0000.13.0994,0.8271954674220963,0,1059
0000.13.0995,0.9016083254493851,0,1057
0000.13.0996,0.9016083254493851,0,1057
0000.13.0998,0.39789473684210525,0,950
0000.13.0999,0.4040307101727447,0,1042
0000.13.1000,0.8608445297504799,1,1043
0000.13.1001,0.5967432950191571,0,1044
0000.13.1002,0.5970307529162248,0,943
0000.13.1003,0.5214132762312634,0,934
0000.13.1004,0.5930232558139535,0,1032
0000.13.1006,0.9547596606974552,0,1061
0000.13.1007,0.7603773584905661,0,1060
0000.13.1008,1.2721280602636535,0,1062
0000.13.1009,0.7760765550239235,0,1045
0000.13.1010,1.9584120982986768,0,1058
0000.13.1011,2.735294117647059,0,816
0000.13.1506,0.6054216867469879,0,996
0000.13.1573,2.0570093457943925,0,1070
0000.13.1730,0.6291390728476821,1,1058
0000.13.1731,0.3834510595358224,0,991
0000.13.1732,0.4339051463168517,0,991
0000.13.1733,0.5323232323232323,1,991
0000.13.1735,0.36189516129032256,0,992
0000.13.1736,0.9092741935483871,0,992
0000.13.1737,0.3784056508577195,0,991
0000.13.1977,0.8911290322580645,0,992
0000.13.3182,0.4346590909090909,0,1056
0000.15.1021,0.6262740656851642,1,884
0000.15.1022,1.765886287625418,0,897
0000.15.1023,1.1655629139072847,0,1057
0000.15.1024,0.8657799274486094,2,829
0000.15.1026,0.7701564380264742,0,831
0000.15.1032,0.8693693693693694,1,889
0000.15.1033,1.208711433756806,0,1102
0000.15.1034,1.388586956521739,0,1104
0000.15.1037,0.6024340770791075,0,986
0000.15.2042,0.8026565464895635,1,1055
0000.16.0291,0.6630669546436285,1,927
0000.16.0292,0.6116504854368932,0,927
0000.16.0293,0.4946004319654428,0,926
0000.16.0885,0.7194656488549618,1,1049
0000.16.0886,1.3509719222462202,1,927
0000.17.1486,9.730985915492958,0,1420
0000.17.1487,3.4914163090128754,0,932
0000.17.1488,0.8909626719056974,0,1018
0000.17.1489,0.4977457168620379,1,1110
0000.17.1493,0.5240384615384616,0,832
0000.17.1501,0.47261009667024706,1,932
0000.21.1882,0.8254901960784313,1,1021
0000.21.1886,1.3643486777668952,0,1021
0000.21.1887,1.2024253731343284,0,1072
0000.21.1888,0.8578313253012049,1,831
0000.21.1891,0.8853503184713376,0,1099
0000.21.1963,0.6754901960784314,0,1020
0000.23.0947,1.3949115044247788,0,904
0000.23.0960,0.8703196347031964,0,1095
0000.23.0961,0.7673579801623084,1,1110
0000.23.0963,3.7457746478873237,0,1420
0000.24.1475,2.4985915492957744,0,1420
0000.25.0483,0.9444444444444444,0,882
0000.25.0484,0.7465277777777778,0,864
0000.25.0904,3.187669990933817,1,1104
0000.25.2309,1.3031596925704525,0,1171
0000.25.2331,0.71875,0,1088
0000.25.2336,0.7508731082654249,1,860
0000.26.0966,1.3246478873239436,0,1420
0000.29.0294,0.43070362473347545,0,938
0000.29.0296,1.2541176470588236,0,850
0000.29.0297,0.35051546391752575,0,873
0000.29.0301,0.5427350427350427,1,937
0000.29.0312,0.6324786324786325,0,936
0000.29.0322,0.5597416576964478,0,929
0000.29.0325,0.9701173959445037,0,937
0000.29.0328,0.532620320855615,0,935
0000.31.0360,3.332394366197183,0,1420
0000.31.0362,1.1737089201877935,0,852
0000.31.0363,0.821830985915493,0,1420
0000.31.0368,1.4319460067491563,1,890
0000.31.0387,0.5199063231850117,0,854
0000.31.0388,1.3913525498891353,0,902
0000.31.0393,0.5169988276670574,0,853
0000.31.0394,1.5839328537170263,0,834
0000.31.0395,0.6592427616926503,0,898
0000.31.0398,2.032748538011696,0,855
0000.31.0402,0.44895833333333335,1,961
0000.31.0404,0.699546485260771,0,882
0000.31.0406,0.9191709844559586,0,965
0000.31.0415,0.6429577464788733,0,1420
0000.31.0888,0.9084423305588585,0,841
0000.31.0890,0.7587412587412588,1,859
0000.31.1756,0.5835095137420718,1,1420
0000.31.1776,0.8215962441314554,1,853
0000.32.0331,0.5523504273504274,0,936
0000.32.0332,0.7286324786324786,1,937
0000.32.1533,1.0810810810810811,0,1110
0000.32.1534,0.5362473347547975,0,938
0000.32.1667,0.5144076840981857,1,938
0000.32.1673,2.22112676056338,0,1420
0000.32.1831,0.9829424307036247,0,938
0000.32.1832,0.3508021390374332,1,936
0000.32.1833,0.44764957264957267,1,937
0000.32.2319,0.7264957264957265,0,936
0000.33.0723,0.8606811145510835,1,970
0000.33.0728,1.0183098591549296,0,1420
0000.33.0731,0.656670113753878,1,968
0000.33.0736,0.5547445255474452,1,960
0000.33.0737,0.6816753926701571,1,956
0000.33.0738,0.6109358569926393,1,952
0000.33.1476,1.0300120048019208,0,833
0000.33.1477,2.0855670103092785,0,970
0000.33.1478,5.50523864959255,0,859
0000.33.1479,0.8428405122235157,0,859
0000.33.1480,0.5498241500586166,0,853
0000.33.1482,0.8633802816901408,0,1420
0000.33.1483,0.5612788632326821,1,1127
0000.33.1485,1.865625,0,960
0000.33.2722,0.7328482328482329,0,962
0000.33.2732,1.3401408450704226,0,1420
0000.33.2904,0.7441588785046729,0,856
0000.35.0798,5.216901408450704,0,1420
0000.35.0800,1.8674948240165632,0,966
0000.35.0801,0.55622009569378,0,836
0000.35.0808,0.5347137637028014,0,821
0000.35.0810,1.588826815642458,0,895
0000.35.0816,1.5491891891891891,0,925
0000.35.0817,0.3938730853391685,1,915
0000.35.0818,0.5539437896645513,1,1104
0000.35.0820,0.4020618556701031,1,971
0000.35.0823,0.7797408716136631,0,849
0000.35.0825,0.5149342891278376,0,837
0000.35.0826,2.0619718309859154,0,1420
0000.35.0831,0.7665505226480837,0,861
0000.35.0833,0.9579180509413068,1,904
0000.35.0834,1.963529411764706,0,850
0000.35.0836,1.4168399168399168,0,962
0000.35.0841,2.455737704918033,0,915
0000.35.0844,4.04932735426009,0,892
0000.35.0845,0.7846320346320347,0,924
0000.35.0853,1.3610188261351053,0,903
0000.35.0854,0.49588477366255146,0,972
0000.35.0855,1.6609783845278725,0,879
0000.35.0856,1.8125643666323379,0,971
0000.35.0857,0.6650366748166259,1,819
0000.35.0862,1.33011583011583,0,1036
0000.35.0870,0.6557734204793029,1,919
0000.35.0911,0.5928411633109619,1,895
0000.35.1672,0.5120540019286403,1,1038
0000.35.1675,0.8682766190998902,0,911
0000.35.1676,2.7801339285714284,0,896
0000.35.1677,0.5106382978723404,0,1034
0000.35.1678,0.9426681367144433,1,908
0000.35.1679,0.43091787439613527,0,1035
0000.35.1681,0.6421663442940039,0,1034
0000.35.1685,0.49393605292171994,0,907
0000.35.1686,0.7098901098901099,0,910
0000.35.1687,0.8933074684772065,1,1032
0000.35.1688,0.3395810363836825,0,907
0000.35.1689,0.3027079303675048,0,1034
0000.35.1690,0.25192519251925194,0,909
0000.35.1691,0.34105960264900664,1,907
0000.35.1692,0.3869900771775083,0,907
0000.35.1693,0.34950385887541346,0,907
0000.35.1697,0.7226519337016575,1,906
0000.35.1698,0.3962655601659751,0,964
0000.35.1702,0.6465422612513722,1,912
0000.35.1709,0.281767955801105,1,906
0000.35.1710,0.4043956043956044,1,911
0000.35.1713,0.2743362831858407,1,905
0000.35.1714,0.40582726326742974,1,962
0000.35.1715,0.5380604796663191,2,961
0000.35.1716,0.683090705487122,1,894
0000.35.1725,0.6401766004415012,0,906
0000.35.1964,1.6733021077283372,0,854
0000.35.1968,3.897887323943662,0,1420
0000.35.1969,0.47859495060373214,0,911
0000.35.2559,2.3393057110862263,0,893
0000.35.2589,0.6272022551092319,1,1420
0000.35.2701,0.53836784409257,0,821
0000.35.2839,0.4446927374301676,1,896
0000.35.2867,0.6485915492957747,0,1420
0000.35.2936,0.4824644549763033,0,1055
0000.41.0496,1.0739957716701902,1,1420
0000.41.0499,0.7909604519774012,0,885
0000.41.0500,0.6019736842105263,1,913
0000.41.0504,0.4293915040183697,1,872
0000.41.0512,0.45295404814004375,0,914
0000.41.0513,0.4904076738609113,0,834
0000.41.0514,0.6096807415036045,1,972
0000.41.0518,0.37719298245614036,0,912
0000.41.0524,0.5606557377049181,0,915
0000.41.0528,1.1512345679012346,0,972
0000.41.0529,3.1440329218106995,0,972
0000.41.0531,0.9825282631038027,0,973
0000.41.0532,0.6495071193866374,0,913
0000.41.0539,0.28118393234672306,1,1420
0000.41.0540,2.4096385542168677,0,913
0000.41.0541,0.5469432314410481,0,916
0000.41.0549,1.0612472160356348,0,898
0000.41.0550,2.5556338028169012,0,1420
0000.41.3047,0.3681917211328976,0,918
0000.42.0780,0.6124401913875598,0,836
0000.42.0786,2.053072625698324,0,1074
0000.42.0789,0.7387387387387387,0,888
0000.42.0791,0.8837209302325582,0,903
0000.42.1844,1.168235294117647,0,850
0000.43.1018,1.739413680781759,0,921
0000.43.1019,0.3770491803278688,0,854
0000.43.1863,0.5551839464882943,0,897
0000.43.1994,10.43132803632236,0,881
0000.43.2000,0.9316901408450704,0,1420
0000.43.2004,0.43595769682726204,0,851
0000.43.2005,0.6569506726457399,1,893
0000.43.2007,0.7323943661971831,0,1420
0000.43.2008,0.5447498238195913,1,1420
0000.43.2009,0.5680056377730797,1,1420
0000.43.3736,0.39811542991755006,0,849
0000.50.0419,0.69377990430622,0,836
0000.50.0420,0.4940152339499456,0,919
0000.50.0421,1.1788526434195725,0,889
0000.50.0422,0.738359201773836,0,902
0000.50.1515,4.394472361809045,0,1194
0000.51.0448,2.2914349276974417,0,899
0000.51.0451,0.7479376718606783,0,1091
0000.51.0455,0.6577181208053692,1,1044
0000.51.0456,0.4477468839884947,0,1043
0000.51.0457,0.6797066014669927,0,818
0000.51.0460,0.6147727272727272,0,880
0000.51.0462,0.6643768400392541,1,1020
0000.51.0463,1.0426716141001855,0,1078
0000.51.0464,0.6636771300448431,1,893
0000.51.0465,1.015655577299413,0,1022
0000.51.0470,1.1025163094128612,0,1073
0000.51.0472,0.5970819304152637,0,891
0000.51.0477,0.600896860986547,1,893
0000.51.1467,1.176930596285435,0,1023
0000.51.1899,0.8925619834710744,1,1090
0000.51.1901,1.1654135338345866,0,931
0000.51.1902,0.46779661016949153,0,885
0000.51.1903,0.5898876404494382,0,890
0000.51.1916,1.4589041095890412,0,1022
0000.51.1918,0.4569045412418906,1,1080
0000.51.1919,0.45505097312326226,1,1080
0000.52.0899,0.7617977528089888,0,890
0000.52.1738,1.0654970760233917,0,855
0000.52.1739,2.916289592760181,0,884
0000.52.1740,1.8773784355179703,1,1420
0000.52.1744,0.7152391546162402,0,899
0000.52.1745,0.55,0,860
0000.53.1634,0.8871559633027523,1,1091
0120.32.3116,0.7071352502662407,0,939
0250.33.2801,0.4260230849947534,0,953
0260.13.2556,0.6792849631966351,0,951
0332.32.2879,0.44136460554371004,1,939
0350.33.1878,0.3476890756302521,0,952
0390.33.1516,0.906054279749478,1,959
0390.33.2043,0.7217573221757322,0,956
0420.33.3166,0.5305699481865285,0,965
0455.33.1788,12.508503401360544,0,1176
0455.33.1789,0.483704974271012,1,1167
0455.33.1811,3.9988317757009346,0,856
0520.32.2778,0.5722222222222222,0,1080
0530.32.2644,1.0214030915576695,1,842
0580.33.1895,0.8350730688935282,1,959
0810.24.1851,3.4471830985915495,0,1420
4730.35.2799,0.6412966878083157,1,1420
